round,labels_used,queries_used,optimal_threshold,surrogate_acc,surrogate_acc_vs_oracle,surrogate_balanced_acc,surrogate_auc,surrogate_precision,surrogate_recall,surrogate_f1,agreement_with_target,oracle_acc_vs_gt
0,2000,-1000,0.9,0.73725,0.988,0.7543132777182271,0.8633186639058847,0.6121541501976284,0.8232558139534883,0.7021819212241428,0.988,0.62375
1,4000,1000,0.78,0.72925,0.997,0.7482959274029788,0.8618803054614212,0.6023278370514064,0.825249169435216,0.6963835155592936,0.997,0.62375
