round,labels_used,queries_used,optimal_threshold,surrogate_acc,surrogate_acc_vs_oracle,surrogate_balanced_acc,surrogate_auc,surrogate_precision,surrogate_recall,surrogate_f1,agreement_with_target,oracle_acc_vs_gt
0,2000,-1000,0.1,0.61625,0.94,0.6155316382909573,0.6675636890922273,0.6598735066760365,0.47185929648241204,0.5502490477585702,0.94,0.59875
1,4000,1000,0.11,0.612,0.95575,0.6113602840071002,0.6331614540363509,0.6473755047106325,0.4834170854271357,0.5535097813578826,0.95575,0.59875
