round,labels_used,surrogate_acc,surrogate_auc,surrogate_precision,surrogate_recall,surrogate_f1,agreement_with_target
0,2000,0.98575,0.8352155847265142,0.9859084046300957,0.999744832865527,0.9927784112504751,0.98575
1,4000,0.98575,0.8797973783939592,0.9859084046300957,0.999744832865527,0.9927784112504751,0.98575
