round,labels_used,queries_used,optimal_threshold,surrogate_acc,surrogate_acc_vs_oracle,surrogate_balanced_acc,surrogate_auc,surrogate_precision,surrogate_recall,surrogate_f1,agreement_with_target,oracle_acc_vs_gt
0,2000,-1000,0.1,0.708,0.89625,0.7080702017550439,0.8089117227930698,0.7002923976608187,0.7221105527638191,0.7110341415141019,0.89625,0.71275
1,4000,1000,0.1,0.71,0.96025,0.7098002450061252,0.7910877771944298,0.7260348583877996,0.6698492462311558,0.6968112911657083,0.96025,0.71275
