round,labels_used,queries_used,optimal_threshold,surrogate_acc,surrogate_acc_vs_oracle,surrogate_balanced_acc,surrogate_auc,surrogate_precision,surrogate_recall,surrogate_f1,agreement_with_target,oracle_acc_vs_gt
0,2000,-1000,0.1,0.474,0.958,0.47192429810745273,0.45707905197629944,0.3323529411764706,0.05678391959798995,0.09699570815450644,0.958,0.4625
1,4000,1000,0.1,0.46775,0.97525,0.46571039275981896,0.4060406510162754,0.3116531165311653,0.05778894472361809,0.09749894022891055,0.97525,0.4625
