round,labels_used,queries_used,optimal_threshold,surrogate_acc,surrogate_acc_vs_oracle,surrogate_balanced_acc,surrogate_auc,surrogate_precision,surrogate_recall,surrogate_f1,agreement_with_target,oracle_acc_vs_gt
0,2000,-1000,0.1,0.379,0.91325,0.3782644566114153,0.3728869471736794,0.32531824611032534,0.23115577889447236,0.2702702702702703,0.91325,0.38975
1,4000,1000,0.1,0.37775,0.952,0.3768656716417911,0.33056638915972897,0.3073359073359073,0.2,0.24231354642313546,0.952,0.38975
